Info 0    [23:51:12.559] Starting TS Server
Info 795  [00:00:19.590] Returning an empty list because completion was requested in an invalid position.
Info 796  [00:00:19.596] getCompletionData: Get current token: 0.007096990942955017
Info 797  [00:00:19.596] getCompletionData: Is inside comment: 0.0019240081310272217
Info 798  [00:00:19.596] getCompletionData: Get previous token: 0.013710007071495056
Info 799  [00:00:19.596] getCompletionsAtPosition: isCompletionListBlocker: 0.006534010171890259
Info 800  [00:00:19.596] Returning an empty list because completion was requested in an invalid position.
Info 801  [00:00:19.618] getCompletionData: Get current token: 0.007265999913215637
Info 802  [00:00:19.618] getCompletionData: Is inside comment: 0.0021409988403320312
Info 803  [00:00:19.618] getCompletionData: Get previous token: 0.013399004936218262
Info 804  [00:00:19.618] getCompletionsAtPosition: isCompletionListBlocker: 0.010948002338409424
Info 805  [00:00:19.618] Returning an empty list because completion was requested in an invalid position.
Info 806  [00:00:19.703] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 807  [00:00:19.706] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 91 structureChanged: false structureIsReused:: Completely Elapsed: 3.432773992419243ms
Info 808  [00:00:19.706] Different program with same set of files
Info 809  [00:00:20.324] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 810  [00:00:20.327] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 92 structureChanged: false structureIsReused:: Completely Elapsed: 2.893092006444931ms
Info 811  [00:00:20.327] Different program with same set of files
Info 812  [00:00:20.327] getCompletionData: Get current token: 0.008441999554634094
Info 813  [00:00:20.327] getCompletionData: Is inside comment: 0.0017400085926055908
Info 814  [00:00:20.327] getCompletionData: Get previous token: 0.01746000349521637
Info 815  [00:00:20.327] getCompletionsAtPosition: isCompletionListBlocker: 0.007356002926826477
Info 816  [00:00:20.327] Returning an empty list because completion was requested in an invalid position.
Info 817  [00:00:20.395] getCompletionData: Get current token: 0.007080003619194031
Info 818  [00:00:20.395] getCompletionData: Is inside comment: 0.0021589994430541992
Info 819  [00:00:20.395] getCompletionData: Get previous token: 0.012256994843482971
Info 820  [00:00:20.395] getCompletionsAtPosition: isCompletionListBlocker: 0.008479997515678406
Info 821  [00:00:20.395] Returning an empty list because completion was requested in an invalid position.
Info 822  [00:00:20.400] getCompletionData: Get current token: 0.007253006100654602
Info 823  [00:00:20.400] getCompletionData: Is inside comment: 0.0015980005264282227
Info 824  [00:00:20.400] getCompletionData: Get previous token: 0.011901989579200745
Info 825  [00:00:20.400] getCompletionsAtPosition: isCompletionListBlocker: 0.004563003778457642
Info 826  [00:00:20.400] Returning an empty list because completion was requested in an invalid position.
Info 827  [00:00:20.422] getCompletionData: Get current token: 0.00729699432849884
Info 828  [00:00:20.422] getCompletionData: Is inside comment: 0.0020380020141601562
Info 829  [00:00:20.422] getCompletionData: Get previous token: 0.044611990451812744
Info 830  [00:00:20.422] getCompletionsAtPosition: isCompletionListBlocker: 0.01162700355052948
Info 831  [00:00:20.422] Returning an empty list because completion was requested in an invalid position.
Info 832  [00:00:21.692] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 833  [00:00:21.696] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 93 structureChanged: false structureIsReused:: Completely Elapsed: 3.3698559999465942ms
Info 834  [00:00:21.696] Different program with same set of files
Info 835  [00:00:22.124] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 836  [00:00:22.127] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 94 structureChanged: false structureIsReused:: Completely Elapsed: 3.475265994668007ms
Info 837  [00:00:22.127] Different program with same set of files
Info 838  [00:00:23.812] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 839  [00:00:23.815] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 95 structureChanged: false structureIsReused:: Completely Elapsed: 3.0655860006809235ms
Info 840  [00:00:23.816] Different program with same set of files
Info 841  [00:00:23.816] getCompletionData: Get current token: 0.00781799852848053
Info 842  [00:00:23.816] getCompletionData: Is inside comment: 0.002069994807243347
Info 843  [00:00:23.816] getCompletionData: Get previous token: 0.017517998814582825
Info 844  [00:00:23.816] getCompletionsAtPosition: isCompletionListBlocker: 0.007465004920959473
Info 845  [00:00:23.816] Returning an empty list because completion was requested in an invalid position.
Info 846  [00:00:23.887] getCompletionData: Get current token: 0.0068759918212890625
Info 847  [00:00:23.887] getCompletionData: Is inside comment: 0.0018770098686218262
Info 848  [00:00:23.887] getCompletionData: Get previous token: 0.012047991156578064
Info 849  [00:00:23.887] getCompletionsAtPosition: isCompletionListBlocker: 0.00873500108718872
Info 850  [00:00:23.887] Returning an empty list because completion was requested in an invalid position.
Info 851  [00:00:23.888] getCompletionData: Get current token: 0.006897002458572388
Info 852  [00:00:23.888] getCompletionData: Is inside comment: 0.0017700046300888062
Info 853  [00:00:23.888] getCompletionData: Get previous token: 0.011842995882034302
Info 854  [00:00:23.888] getCompletionsAtPosition: isCompletionListBlocker: 0.008099004626274109
Info 855  [00:00:23.888] Returning an empty list because completion was requested in an invalid position.
Info 856  [00:00:23.890] getCompletionData: Get current token: 0.0069780051708221436
Info 857  [00:00:23.890] getCompletionData: Is inside comment: 0.001677006483078003
Info 858  [00:00:23.890] getCompletionData: Get previous token: 0.01149401068687439
Info 859  [00:00:23.890] getCompletionsAtPosition: isCompletionListBlocker: 0.005745992064476013
Info 860  [00:00:23.890] Returning an empty list because completion was requested in an invalid position.
Info 861  [00:00:24.109] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 862  [00:00:24.113] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 96 structureChanged: false structureIsReused:: Completely Elapsed: 3.918485999107361ms
Info 863  [00:00:24.113] Different program with same set of files
Info 864  [00:00:25.180] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 865  [00:00:25.183] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 97 structureChanged: false structureIsReused:: Completely Elapsed: 3.0246889889240265ms
Info 866  [00:00:25.183] Different program with same set of files
Info 867  [00:00:25.183] getCompletionData: Get current token: 0.007768988609313965
Info 868  [00:00:25.183] getCompletionData: Is inside comment: 0.0017430037260055542
Info 869  [00:00:25.183] getCompletionData: Get previous token: 0.01827499270439148
Info 870  [00:00:25.183] getCompletionsAtPosition: isCompletionListBlocker: 0.010093003511428833
Info 871  [00:00:25.183] Returning an empty list because completion was requested in an invalid position.
Info 872  [00:00:25.252] getCompletionData: Get current token: 0.012796998023986816
Info 873  [00:00:25.252] getCompletionData: Is inside comment: 0.002628996968269348
Info 874  [00:00:25.252] getCompletionData: Get previous token: 0.01992000639438629
Info 875  [00:00:25.252] getCompletionsAtPosition: isCompletionListBlocker: 0.012060001492500305
Info 876  [00:00:25.252] Returning an empty list because completion was requested in an invalid position.
Info 877  [00:00:25.255] getCompletionData: Get current token: 0.0070149898529052734
Info 878  [00:00:25.255] getCompletionData: Is inside comment: 0.0016620010137557983
Info 879  [00:00:25.255] getCompletionData: Get previous token: 0.012960001826286316
Info 880  [00:00:25.255] getCompletionsAtPosition: isCompletionListBlocker: 0.0056679993867874146
Info 881  [00:00:25.255] Returning an empty list because completion was requested in an invalid position.
Info 882  [00:00:25.256] getCompletionData: Get current token: 0.007030010223388672
Info 883  [00:00:25.256] getCompletionData: Is inside comment: 0.0015709996223449707
Info 884  [00:00:25.256] getCompletionData: Get previous token: 0.011975988745689392
Info 885  [00:00:25.256] getCompletionsAtPosition: isCompletionListBlocker: 0.004275992512702942
Info 886  [00:00:25.256] Returning an empty list because completion was requested in an invalid position.
Info 887  [00:00:25.659] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 888  [00:00:25.662] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 98 structureChanged: false structureIsReused:: Completely Elapsed: 2.9372389912605286ms
Info 889  [00:00:25.662] Different program with same set of files
Info 890  [00:00:25.663] getCompletionData: Get current token: 0.007958993315696716
Info 891  [00:00:25.663] getCompletionData: Is inside comment: 0.0016109943389892578
Info 892  [00:00:25.663] getCompletionData: Get previous token: 0.01577000319957733
Info 893  [00:00:25.663] getCompletionsAtPosition: isCompletionListBlocker: 0.007123008370399475
Info 894  [00:00:25.663] Returning an empty list because completion was requested in an invalid position.
Info 895  [00:00:25.731] getCompletionData: Get current token: 0.00738699734210968
Info 896  [00:00:25.731] getCompletionData: Is inside comment: 0.0019789934158325195
Info 897  [00:00:25.731] getCompletionData: Get previous token: 0.012637004256248474
Info 898  [00:00:25.731] getCompletionsAtPosition: isCompletionListBlocker: 0.008859008550643921
Info 899  [00:00:25.731] Returning an empty list because completion was requested in an invalid position.
Info 900  [00:00:25.731] getCompletionData: Get current token: 0.006589993834495544
Info 901  [00:00:25.731] getCompletionData: Is inside comment: 0.0014469921588897705
Info 902  [00:00:25.731] getCompletionData: Get previous token: 0.01108001172542572
Info 903  [00:00:25.731] getCompletionsAtPosition: isCompletionListBlocker: 0.003523990511894226
Info 904  [00:00:25.731] Returning an empty list because completion was requested in an invalid position.
Info 905  [00:00:25.731] getCompletionData: Get current token: 0.0065359920263290405
Info 906  [00:00:25.731] getCompletionData: Is inside comment: 0.0014239996671676636
Info 907  [00:00:25.731] getCompletionData: Get previous token: 0.010461986064910889
Info 908  [00:00:25.731] getCompletionsAtPosition: isCompletionListBlocker: 0.0032390058040618896
Info 909  [00:00:25.731] Returning an empty list because completion was requested in an invalid position.
Info 910  [00:00:25.733] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 911  [00:00:25.740] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 99 structureChanged: false structureIsReused:: Completely Elapsed: 6.514171987771988ms
Info 912  [00:00:25.740] Different program with same set of files
Info 913  [00:00:26.444] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 914  [00:00:26.448] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 100 structureChanged: false structureIsReused:: Completely Elapsed: 3.1404320001602173ms
Info 915  [00:00:26.448] Different program with same set of files
Info 916  [00:00:26.448] getCompletionData: Get current token: 0.008290991187095642
Info 917  [00:00:26.448] getCompletionData: Is inside comment: 0.0016039907932281494
Info 918  [00:00:26.448] getCompletionData: Get previous token: 0.01763300597667694
Info 919  [00:00:26.448] getCompletionsAtPosition: isCompletionListBlocker: 0.0064509958028793335
Info 920  [00:00:26.448] Returning an empty list because completion was requested in an invalid position.
Info 921  [00:00:26.513] getCompletionData: Get current token: 0.007147997617721558
Info 922  [00:00:26.513] getCompletionData: Is inside comment: 0.0018260031938552856
Info 923  [00:00:26.513] getCompletionData: Get previous token: 0.012628987431526184
Info 924  [00:00:26.513] getCompletionsAtPosition: isCompletionListBlocker: 0.009294003248214722
